URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url850,https://www.mygingergarlickitchen.com/sabudana-khichdi/,6.7,1972,1423,0.2,0.2,2023-11-16T08:59:22,2023-11-16T08:59:22,2023-11-16T08:59:22,khichdi - tapioca - potatoes - pearl - sabudana - hours - fasting - recipe - soaking - pearls - stirfry - water - add,Sabudana Khichdi Recipe | Make Perfect Non-Sticky Sabudana Khichdi,"This popular Sabudana Khichdi is made with sago pearls, potatoes, peanuts and some seasonings. It is prepared during Indian fasting seasons like Navratri."
url851,https://www.mygingergarlickitchen.com/sabudana-vada/,15.5,4423,3284,0.205,0.205,2023-11-14T02:04:09,2023-11-14T02:04:09,2023-11-14T02:04:09,air - fried - potatoes - sabudana - version - vada - fryer - recipe - fry - peanuts - add - oil - vadas - green - baked,"Crispy Sabudana Vada Recipe (Fried, Baked & Air Fryer Version)","Sabudana vada is a popular, crunchy, and crispy deep-fried Maharashtrian snack made with tapioca pearls,  peanuts,  potatoes, and coriander."
url852,https://www.mygingergarlickitchen.com/saffron-milk/,11.2,2941,2383,0.175,0.175,2023-11-25T20:16:39,2023-11-25T20:16:39,2023-11-25T20:16:39,almond - sugar - ghee - saffron - recipe - drink - add - kesar - milk - cardamom,How to Make Saffron Milk | Indian Kesar Milk Recipe,Saffron milk recipe aka Indian Kesar milk is a healthy and delicious milk-based drink that is laden with the goodness of saffron.
url853,https://www.mygingergarlickitchen.com/sago-fruit-custard/,10.5,2884,2234,0.132,0.132,2023-12-11T03:50:29,2023-12-11T03:50:29,2023-12-11T03:50:29,milk - sago - mix - sabudana - custard - recipe - fruits - fruit - add - dessert,Sago Fruit Custard Recipe - Indian Style Sabudana Fruit Custard,"Sago Fruit Custard or Sabudana Fruit Custard is a delightful and refreshing dessert, prepared with milk, sago pearls, custard powder, and assorted fruits."
url854,https://www.mygingergarlickitchen.com/salty-sweet-whole-wheat-onion-crackers-video-recipe/,4.2,1230,891,0.205,0.205,2023-11-14T07:16:48,2023-11-14T07:16:48,2023-11-14T07:16:48,flour - bake - saltysweet - sugar - onion - dough - recipe - holiday - oil - wheat - little - crackers,Salty-Sweet Whole Wheat Onion Crackers Recipe + Video | Onion Biscuits,These Salty-Sweet Whole Wheat Onion Crackers are deeply crispy and crunchy that are hard to resist. They are a wonderful tea time snack.
url855,https://www.mygingergarlickitchen.com/samosa-chaat-bruschetta/,10.7,2976,2258,0.227,0.227,2023-11-06T08:54:32,2023-11-06T08:54:32,2023-11-06T08:54:32,samosa - bruschetta - filling - powder - recipe - chaat - baguette - bread - slices - chutney,Samosa Chaat Bruschetta Recipe: The Best of Both Worlds,"Crispy samosa chaat on a bruschetta base is the perfect appetizer. Easy to make and delicious, this fusion recipe is sure to please you."
url856,https://www.mygingergarlickitchen.com/samosa-chaat/,11.0,3446,2335,0.145,0.145,2023-12-06T20:58:24,2023-12-06T20:58:24,2023-12-06T20:58:24,samosa - masala - video - powder - yogurt - recipe - stepbystep - chaat - add - chutney - chickpeas - chole,Easy Samosa Chaat - (Step-By-Step + Video Recipe),"Samosa Chaat is a tangy, hearty, and spicy north Indian street food! This popular Indian snack is made with samosa, chole, and chutneys."
url857,https://www.mygingergarlickitchen.com/samosa-french-loaf-with-coriander-chutney-video/,4.8,1505,1019,0.192,0.192,2023-11-19T15:01:24,2023-11-19T15:01:24,2023-11-19T15:01:24,samosa - loaf - chutney - minutes - video - green - french - add - coriander - simple - stuffing,Samosa French Loaf With Coriander Chutney (Video),Want to know how it feels like when you have a combo of Samosa French loaf + Green Chutney? A french loaf stuffed with some spicy samosa filiing is divine.
url858,https://www.mygingergarlickitchen.com/samosa-pinwheels/,13.7,3913,2913,0.263,0.263,2023-10-24T22:13:41,2023-10-24T22:13:41,2023-10-24T22:13:41,samosa - pinwheels - minutes - bake - filling - pastry - using - puff - add - sheets,Samosa Pinwheels - (Step-By-Step + Video Recipe),These easy and delicious samosa pinwheels are baked pastry sheets filled with spicy potato filling. Perfect appetizer or snack for parties.
url859,https://www.mygingergarlickitchen.com/samosa-recipe/,15.6,4341,3315,0.216,0.216,2023-11-10T20:03:09,2023-11-10T20:03:09,2023-11-10T20:03:09,samosa - samosas - filling - snack - dough - recipe - add - oil - crispy - potato,Samosa Recipe (Step-By-Step + Video),"The crispy and flaky Aloo Samosa makes for an ideal appetizer or snack. Packed with a spicy potato filling, it  is also suitable for vegans."
url860,https://www.mygingergarlickitchen.com/samosa-roll/,13.1,3602,2776,0.258,0.258,2023-10-26T18:23:48,2023-10-26T18:23:48,2023-10-26T18:23:48,samosa - roll - taste - filling - pastry - puff - recipe - sheets - chutney - rolls,Samosa Roll - (Step-By-Step + Video Recipe),Samosa Roll is a delightful fusion of the classic Indian samosa and a convenient roll. This makes a perfect Indian Snack for any time.
url861,https://www.mygingergarlickitchen.com/scrumptious-baguette-pizza-bites-vegetarian-recipe/,1.1,471,229,0.104,0.104,2023-12-21T08:04:28,2023-12-21T08:04:28,2023-12-21T08:04:28,simply - makeover - makes - pizza - prepare - easy - bites - regular - quick - baguette,Baguette Pizza Bites,"Baguette Pizza Bites are easy to prepare. Its a classic makeover to the regular pizza, which is simply delicious, and makes a quick handy snack."
url862,https://www.mygingergarlickitchen.com/search-with-images/,0.2,17,41,0.26,0.26,2023-10-25T03:37:57,2023-10-25T03:37:57,2023-10-25T03:37:57,share - welcome - recipes - food - tips - thats - styling - ya - tosread - thinking - search,Search All Recipes,"Search your favorite recipes. Simply enter your search term in the box on this page, and results will appear just below it."
url863,https://www.mygingergarlickitchen.com/search/,0.2,21,41,0.205,0.205,2023-11-14T20:23:26,2023-11-14T20:23:26,2023-11-14T20:23:26,share - welcome - recipes - food - tips - thats - styling - ya - tosread - thinking - search,Search All Recipes,"Search your favorite recipes. Simply enter your search term in the box on this page, and results will appear just below it."
url864,https://www.mygingergarlickitchen.com/seasoned-potato-stuffed-cheese-toast/,0.8,443,175,0.255,0.255,2023-10-27T20:34:24,2023-10-27T20:34:24,2023-10-27T20:34:24,stuffed - melted - perfect - seasoned - cheese - textured - recipe - seasoning - outer - toast - potato,Seasoned Potato Stuffed Cheese Toast,"This toast has a crispy outer layer, chunky textured filling, contrasted seasoning that complements with the melted cheese. A perfect breakfast or snack."
url865,https://www.mygingergarlickitchen.com/seasoned-sweet-potato-vada-grilled-pita-burger-vegetarian-recipe/,2.0,835,415,0.151,0.151,2023-12-04T15:02:43,2023-12-04T15:02:43,2023-12-04T15:02:43,flour - grilled - seasoned - filling - vada - burger - pita - gram - sweet - potato,Seasoned Sweet Potato Vada Grilled Pita Burger (Step By Step Recipe),"This Grilled Pita Burger is super delicious Indian style burger made with seasoned sweet potato filling, which is dipped in gram flour batter, and pan fried."
url866,https://www.mygingergarlickitchen.com/seasoned-syrupy-plum-chaat-recipe/,1.6,536,338,0.129,0.129,2023-12-12T14:48:30,2023-12-12T14:48:30,2023-12-12T14:48:30,syrupy - plum - similar - seasoned - version - fruits - indian - chaat - street - spices,Seasoned Syrupy Plum Chaat,"Seasoned Syrupy Plum chaat is a similar version of the very famous fruit chaat, an Indian street delicacy. Fruits are seasoned with spices and chutneys."
url867,https://www.mygingergarlickitchen.com/sev-stuffed-paratha-recipe-how-to-make-bhujia-paratha/,5.0,1538,1056,0.241,0.241,2023-11-01T16:19:18,2023-11-01T16:19:18,2023-11-01T16:19:18,stuffed - flour - paratha - spicy - sev - dough - recipe - love - sides - parathas - bhujia,Sev Stuffed Paratha Recipe + Video | How To Make Quick Bhujia Paratha,Sev paratha is a simple flatbread stuffed with Sev spiced filling. This spicy and tangy paratha makes one of the most gratifying and delicious breakfasts.
url868,https://www.mygingergarlickitchen.com/shahi-kadai-mushroom-video-recipe/,6.7,1963,1410,0.162,0.162,2023-11-30T20:41:20,2023-11-30T20:41:20,2023-11-30T20:41:20,pepper - curry - mix - kadai - shahi - cook - minute - mushroom - style - restaurant - add - saute,Kadai Mushroom (Restaurant Style Recipe + Video) | Shahi Mushroom,This delicious and flavourful Shahi Kadai Mushroom curry is cooked in onion tomtaot gravy. It is best served with with naan or rice.
url869,https://www.mygingergarlickitchen.com/shahi-tukda/,10.4,3008,2209,0.255,0.255,2023-10-27T19:09:50,2023-10-27T19:09:50,2023-10-27T19:09:50,sugar - shahi - slices - dessert - rabri - syrup - tukda - add - bread - milk,Shahi Tukda - Shahi Tukra (Step-By-Step + Video Recipe),Shahi Tukda is a type of bread pudding where ghee-fried bread slices are dunked in sugar syrup and are generously covered creamy rabri.
url870,https://www.mygingergarlickitchen.com/shakkarpara-shankarpali-recipe/,12.8,3968,2706,0.238,0.238,2023-11-02T01:09:50,2023-11-02T01:09:50,2023-11-02T01:09:50,air - fried - shankarpali - sugar - fryer - squares - let - dough - syrup - recipe - fry - shakkarpara - oil - baked,"Easy Shakkarpara Recipe + Shankarpali Recipe (Fried, Air Fryer, Baked)","These crispy, sweet, crunchy, and deliciously flaky deep-fried pastries 'Shakkarpara' and 'Shankarpali' make a wonderful sweet snack along with some hot milk."
url871,https://www.mygingergarlickitchen.com/sharing-food-another-human-intimate-act-indulged-lightly-food-quotes/,0.2,0,41,0.205,0.205,2023-11-14T00:01:14,2023-11-14T00:01:14,2023-11-14T00:01:14,share - sharing - welcome - human - food - tips - styling - thats - recipes - ya - tosread - thinking,Sharing Food With Another Human Being,Sharing food with another human being is an intimate act that should not be indulged in lightly.
url872,https://www.mygingergarlickitchen.com/shikanji-indian-lemonade-recipe/,0.6,355,127,0.11,0.11,2023-12-19T16:34:12,2023-12-19T16:34:12,2023-12-19T16:34:12,sugar - shikanji - lemonade - seasoned - nimbu - drink - indian - pani - lemon - juice,Shikanji – Indian Lemonade,"Shikanji or Nimbu Pani is an Indian Lemonade made with lemon juice, sugar, honey, and seasoned with spices. A refreshing drink ideal for a hot day."
url873,https://www.mygingergarlickitchen.com/shrikhand-puff-pastry-cups/,9.3,2534,1980,0.216,0.216,2023-11-10T09:45:26,2023-11-10T09:45:26,2023-11-10T09:45:26,flour - cups - filling - pastry - yogurt - puff - indian - shrikhand - sheets - dessert,Shrikhand Puff Pastry Cups - Step-By-Step + Video Recipe,Experience the fusion of Shrikhand and puff pastry in our delicious Diwali recipe! It is an ideal blend of creamy sweetness and flaky layers.
url874,https://www.mygingergarlickitchen.com/signs-you-are-eating-the-best-mexican-food/,5.4,1136,1135,0.208,0.208,2023-11-13T14:20:52,2023-11-13T14:20:52,2023-11-13T14:20:52,eating - good - food - tacos - signs - fresh - tortillas - mexican - lime - sauces - dishes - best - youre,Signs You're Eating The Best Mexican Food,"For food enthusiasts who love searching for exotic recipes and cuisines, Mexican food is undoubtedly one of the best delicacies in the world."
url875,https://www.mygingergarlickitchen.com/sizzling-bites-of-dalia-tikki-broken-wheat-cutlet/,1.9,712,393,0.244,0.244,2023-10-31T23:32:35,2023-10-31T23:32:35,2023-10-31T23:32:35,tikkidalia - breakfast - healthy - dalia - tikki - burger - energy - satisfied - broken - wheat - feel - tikkis - cutlet,Dalia Tikki Recipe (Leftover Dalia Recipe) | Easy Broken Wheat Cutlet,"Dalia Tikki makes great snack or breakfast. When you have Dalia Tikkis for breakfast, you will have more energy, and you will feel satisfied the whole day."
url876,https://www.mygingergarlickitchen.com/sizzling-mushroom-tikki-recipe/,1.2,605,249,0.126,0.126,2023-12-13T08:25:45,2023-12-13T08:25:45,2023-12-13T08:25:45,minutes - mix - potatoes - powder - tikki - mushroom - add - spices - vegetarian - cutlet,Mushroom Tikki Recipe (Step By Step) | How to Make Mushroom Cutlet,"Sizzling Mushroom Tikki is a cutlet recipe. Which is prepared with mushroom, onion, potatoes, and some spices. This is a perfect vegetarian snack recipes."
url877,https://www.mygingergarlickitchen.com/skeleton-chocolate-bark/,3.2,1053,680,0.181,0.181,2023-11-23T19:55:13,2023-11-23T19:55:13,2023-11-23T19:55:13,barks - chocolate - halloween - skeleton - treat - spooky - bark - easy - white - recipe,Skeleton Chocolate Bark  (Step-By-Step + Video Recipe),This easy to make skeleton chocolate bark is a delicious and spooky Halloween treat that can be prepared in minutes.
url878,https://www.mygingergarlickitchen.com/skeleton-oreo/,4.6,1376,984,0.148,0.148,2023-12-05T06:39:34,2023-12-05T06:39:34,2023-12-05T06:39:34,black - chocolate - halloween - oreo - skeleton - oreos - spooky - white - fun - oil,Skeleton Oreo (Step-By-Step + Video Recipe),"This delicious, and spooky Skeleton Oreo is so fun and super easy to make! Made with 4 simple ingredients they get ready in 10 minutes."
url879,https://www.mygingergarlickitchen.com/small-batch-of-fudgy-carrot-brownies/,8.4,2124,1771,0.197,0.197,2023-11-17T06:59:30,2023-11-17T06:59:30,2023-11-17T06:59:30,vanilla - chocolate - ado - batch - small - recipe - love - fudgy - carrot - brownies - dont - brownie - cake,"Fudgy Carrot Brownies Recipe (Small Batch, Easy to Make)","Learn to make fudgy carrot brownies with step-by-step photo instructions. Top with some vanilla custard, vanilla ice-cream and a drizzle of caramel sauce."
url880,https://www.mygingergarlickitchen.com/snickers-mini-chocolate-tarts/,4.3,1244,909,0.153,0.153,2023-12-03T01:03:08,2023-12-03T01:03:08,2023-12-03T01:03:08,chocolate - day - pastry - hearts - snickers - super - month - valentines - mini - tarts,Snickers Mini Chocolate Tarts,Snickers Mini Chocolate Tart is delicious and easy treat filled with awesome chocolate filling and topped with apple hearts. An ideal dessert or a brunch.
url881,https://www.mygingergarlickitchen.com/snowball-cookies/,10.5,2894,2236,0.129,0.129,2023-12-12T10:14:13,2023-12-12T10:14:13,2023-12-12T10:14:13,flour - minutes - occasion - sugar - festive - cookie - butter - dough - treat - recipe - cookies - pecans - holiday - snowball,Holiday Snowball Cookies: A Festive Treat for Any Occasion,"Discover the melt-in-your-mouth magic of the classic 5-ingredient Snowball Cookies recipe with the richness of pecans, perfect for holidays."
url882,https://www.mygingergarlickitchen.com/somebody-say-grapes/,0.2,0,41,0.241,0.241,2023-11-01T20:55:51,2023-11-01T20:55:51,2023-11-01T20:55:51,share - welcome - stock - food - tips - styling - thats - recipes - ya - tosread - thinking - say - grapes - somebody,Did Somebody Say grapes? [Stock Photo],Did Somebody Say grapes? [Stock Photo]
url883,https://www.mygingergarlickitchen.com/sooji-toast-3-ways-rava-toast/,5.3,1609,1115,0.186,0.186,2023-11-21T14:16:54,2023-11-21T14:16:54,2023-11-21T14:16:54,sandwich - breakfast - rava - ways - sooji - recipe - batter - toasts - bread - toast - waffle,Sooji Toast Recipe | Suji Toast | Bread Rava Toast Recipe (3 ways),"Sooji toast (rava toast) is easy to cook breakfast or snack recipe. This crispy toast bread is made with a blend rava or semolina, veggies, yogurt and spices."
url884,https://www.mygingergarlickitchen.com/south-indian-masala-dosa/,1.7,870,355,0.173,0.173,2023-11-26T03:26:26,2023-11-26T03:26:26,2023-11-26T03:26:26,masala - understanding - dosa - south - making - recipe - indian - secret - cuisine - best - youre,The Secret to the Best South Indian Masala Dosa Recipe,The secret to the best South Indian masala dosa is understanding your ingredients. Masala is a blend of spices that is the star of many South Asian cuisines.
url885,https://www.mygingergarlickitchen.com/spanish-style-vegetarian-omelette-video/,4.5,1380,948,0.255,0.255,2023-10-27T00:08:22,2023-10-27T00:08:22,2023-10-27T00:08:22,eggs - potatoes - spanish - know - style - recipe - omelette - española - tortilla - vegetables - onions - pan,Spanish Style Omelette Recipe – Tortilla Española,"Tortilla Española is traditionally made from eggs, potatoes, onions and chorizo or tuna. To make it vegetarian I added vegetables instead of chorizo or tuna."
url886,https://www.mygingergarlickitchen.com/spiced-aloo-raita-potato-raita-yogurt-salad-recipe/,0.7,395,151,0.164,0.164,2023-11-29T18:40:48,2023-11-29T18:40:48,2023-11-29T18:40:48,boiled - seasoned - yogurt - nutritious - condiment - easy - raita - based - potato - aloo,Aloo Raita Recipe (Potato Raita Recipe) | How to Make Aloo Raita,Aloo Raita or Potato Raita is an easy and nutritious yogurt based condiment which is cooked with boiled potato and seasoned yogurt. Perfect with any rice.
url887,https://www.mygingergarlickitchen.com/spiced-chai-pumpkin-smoothie-with-video/,5.4,1426,1136,0.247,0.247,2023-10-30T16:08:50,2023-10-30T16:08:50,2023-10-30T16:08:50,heat - let - recipe - add - latte - chai - blend - spiced - pumpkin - smoothie,Spiced Pumpkin Chai Latte Smoothie Recipe,"Spiced Pumpkin Chai Latte Smoothie made with chai latte, pumpkin and spices is a blend of ecstatic flavors. This chai smoothie is all you need to start a day."
