BOOK_SERIAL_NUMBER;BOOK_TYPE;BOOK_NAME;BOOK_NAME_TRANSLATED_ENGLISH;BOOK_URL;BOOK_NAME_ENGLISH_TRANSLITERATED;BOOK_URL_HOME;PDF_URLS;NUM_MAX_PAGES
BOOK_SERIALNUM_1387;Scan Book Version;साधना से सिद्धि के आधारभूत सिद्धांत;Basic principles of Siddhi through Sadhana;http://literature.awgp.org/book/sadhana_se_siddhi_ke_aadharabhoot_siddhant/v1.1;saadhna se sidadhi ke aadharabhoot sidadhant;http://literature.awgp.org/book/sadhana_se_siddhi_ke_aadharabhoot_siddhant/v1;http://literature.awgp.org/var/node/2328/Sadhana_Se_Siddhi_Ke_Aadharbhoot_Siddhant.pdf;http://literature.awgp.org/book/sadhana_se_siddhi_ke_aadharabhoot_siddhant/v1.72
BOOK_SERIALNUM_1388;Scan Book Version;साधनाखन्ड भाग-1;Sadhankhand Part-1;http://literature.awgp.org/book/upanishad_saadhana_khand/v1.1;saadhnaakhanad bhaag - 1;http://literature.awgp.org/book/upanishad_saadhana_khand/v1;;http://literature.awgp.org/book/upanishad_saadhana_khand/v1.130
BOOK_SERIALNUM_1389;Scan Book Version;साधनाखन्ड भाग-2;Sadhan Khand Part-2;http://literature.awgp.org/book/upanishad_saadhana_khand/v2.1;saadhnaakhanad bhaag - 2;http://literature.awgp.org/book/upanishad_saadhana_khand/v2;;http://literature.awgp.org/book/upanishad_saadhana_khand/v2.132
BOOK_SERIALNUM_1390;Scan Book Version;साधनाखन्ड भाग-2;Sadhan Khand Part-2;http://literature.awgp.org/book/upanishad_saadhana_khand/v2.1;saadhnaakhanad bhaag - 2;http://literature.awgp.org/book/upanishad_saadhana_khand/v2;;http://literature.awgp.org/book/upanishad_saadhana_khand/v2.132
BOOK_SERIALNUM_1391;Text Book Version;साधु की महान् परम्परा और जिम्मेदारी;The great tradition and responsibility of a monk;http://literature.awgp.org/search/saadhu_ki_mahaan_parampara_aur_jimmedaari/v1.1;saadhu ki mahaan paramaparaa aur jimamedaari;http://literature.awgp.org/search/saadhu_ki_mahaan_parampara_aur_jimmedaari/v1;;
BOOK_SERIALNUM_1392;Scan Book Version;सामयिक लोक शिक्षण व्यवस्था;contemporary public education system;http://literature.awgp.org/book/samyik_lok_shixn_vyvstha/v1.1;saamayik lok shikashhan vayavasatha;http://literature.awgp.org/book/samyik_lok_shixn_vyvstha/v1;;http://literature.awgp.org/book/samyik_lok_shixn_vyvstha/v1.16
BOOK_SERIALNUM_1393;Scan Book Version;सामवेद;Samveda;http://literature.awgp.org/book/samved/v1.1;saamaved;http://literature.awgp.org/book/samved/v1;;http://literature.awgp.org/book/samved/v1.184
BOOK_SERIALNUM_1394;Text Book Version;सामूहिक यज्ञ योजना;collective sacrifice plan;http://literature.awgp.org/book/samuhik_yagya_yojna/v1.1;saamoohik yagya yojana;http://literature.awgp.org/book/samuhik_yagya_yojna/v1;;
BOOK_SERIALNUM_1395;Scan Book Version;सार्थक एवं आनंदमय वृद्धावस्था;meaningful and happy old age;http://literature.awgp.org/book/Sarthak_Ewam_Aanandmay_Vriddhavastha/v1.1;saarathak evan aanandamay varidadhavasatha;http://literature.awgp.org/book/Sarthak_Ewam_Aanandmay_Vriddhavastha/v1;http://literature.awgp.org/var/node/1706/Sarthak_Evam_Aanandmay_Vruddhavastha.pdf;http://literature.awgp.org/book/Sarthak_Ewam_Aanandmay_Vriddhavastha/v1.39
BOOK_SERIALNUM_1396;Scan Book Version;सार्थक एवं समग्र शिक्षा का स्वरूप;Form of meaningful and holistic education;http://literature.awgp.org/book/sarthak/v1.1;saarathak evan samagar shikashha ka savaroop;http://literature.awgp.org/book/sarthak/v1;;http://literature.awgp.org/book/sarthak/v1.64
BOOK_SERIALNUM_1397;Scan Book Version;सार्थक एवं सर्वांगपूर्ण शिक्षा का स्वरूप;Form of meaningful and all-round education;http://literature.awgp.org/book/sarthak_shiksha_ka_svarup/v1.1;saarathak evan saravaangapooran shikashha ka savaroop;http://literature.awgp.org/book/sarthak_shiksha_ka_svarup/v1;http://literature.awgp.org/var/node/2396/Sarthak_Evam_Samagra_Shiksha_Ka_Svarup.pdf;http://literature.awgp.org/book/sarthak_shiksha_ka_svarup/v1.64
BOOK_SERIALNUM_1398;Scan Book Version;सावधानी और सुरक्षा;caution and safety;http://literature.awgp.org/book/Savadhani_Aur_Suraksha/v1.1;saavadhani aur surakashha;http://literature.awgp.org/book/Savadhani_Aur_Suraksha/v1;http://literature.awgp.org/var/node/1668/Savadhani_Aur_Surakha.pdf;http://literature.awgp.org/book/Savadhani_Aur_Suraksha/v1.25
BOOK_SERIALNUM_1399;Text Book Version;सावधानी और सुरक्षा;caution and safety;http://literature.awgp.org/book/Savadhani_Aur_Suraksha/v2.1;saavadhani aur surakashha;http://literature.awgp.org/book/Savadhani_Aur_Suraksha/v2;;http://literature.awgp.org/book/Savadhani_Aur_Suraksha/v2.11
BOOK_SERIALNUM_1400;Scan Book Version;सावित्री और सविता का सम्बन्ध;Relationship between Savitri and Savita;http://literature.awgp.org/book/gayatri_ka_shakti_srot_savita_devata/v1.1;saavitari aur savita ka samabanadh;http://literature.awgp.org/book/gayatri_ka_shakti_srot_savita_devata/v1;http://literature.awgp.org/var/node/2424/Gayatri_Ka_Shakti_Strot-Savita_Devata.pdf;http://literature.awgp.org/book/gayatri_ka_shakti_srot_savita_devata/v1.32
BOOK_SERIALNUM_1401;Scan Book Version;सावित्री का शक्ति स्त्रोत-सविता देवता;Savitri's power source - Savita Devta;http://literature.awgp.org/book/savitri_ka_shakti_strot_savita_devta/v1.1;saavitari ka shakti satarot - savita devata;http://literature.awgp.org/book/savitri_ka_shakti_strot_savita_devta/v1;;http://literature.awgp.org/book/savitri_ka_shakti_strot_savita_devta/v1.104
BOOK_SERIALNUM_1402;Text Book Version;सावित्री कुण्डलिनी एवं तंत्र;Savitri Kundalini and Tantra;http://literature.awgp.org/book/savitri_kundilini_tantra/v1.1;saavitari kunadalini evan tantar;http://literature.awgp.org/book/savitri_kundilini_tantra/v1;;http://literature.awgp.org/book/savitri_kundilini_tantra/v1.14
BOOK_SERIALNUM_1403;Scan Book Version;सावित्री विज्ञान और तंत्र साधना;Savitri Science and Tantra Sadhana;http://literature.awgp.org/book/savitri_vigyan_aur_tantra_sadhna/v1.1;saavitari vigyaana aur tantar saadhna;http://literature.awgp.org/book/savitri_vigyan_aur_tantra_sadhna/v1;;http://literature.awgp.org/book/savitri_vigyan_aur_tantra_sadhna/v1.54
BOOK_SERIALNUM_1404;Scan Book Version;सिद्धिदात्री वाक्-साधना;Siddhidatri Speech Practice;http://literature.awgp.org/book/siddhidatri_vaak_sadhana/v1.1;sidadhidaatari vaak - saadhna;http://literature.awgp.org/book/siddhidatri_vaak_sadhana/v1;http://literature.awgp.org/var/node/2022/Siddhidatri_Vakk_Sadhana.pdf;http://literature.awgp.org/book/siddhidatri_vaak_sadhana/v1.48
BOOK_SERIALNUM_1405;Scan Book Version;सिद्धिदायक साधनाओं के परीक्षित प्रयोग;Tested Uses of Successful Practices;http://literature.awgp.org/book/siddhidayak_sadhanaon_ke_pareekshit_prayog/v1.1;sidadhidaayak saadhnaon ke parikashhit parayog;http://literature.awgp.org/book/siddhidayak_sadhanaon_ke_pareekshit_prayog/v1;http://literature.awgp.org/var/node/2329/Siddhidayak_Sadhanae_Parikshan_V_Prayog.pdf;http://literature.awgp.org/book/siddhidayak_sadhanaon_ke_pareekshit_prayog/v1.26
BOOK_SERIALNUM_1406;Scan Book Version;सुख और प्रगति का आधार - आदर्श परिवार;Basis of happiness and progress - Ideal family;http://literature.awgp.org/book/Adarsha_Parivar/v1.1;sukha aur pragati ka aadhar  -  aadarash parivaar;http://literature.awgp.org/book/Adarsha_Parivar/v1;http://literature.awgp.org/var/node/1675/Sukh_Aur_Pragati_Ka_Aadhar_Aadarsh_Pariwar.pdf;http://literature.awgp.org/book/Adarsha_Parivar/v1.55
BOOK_SERIALNUM_1407;Scan Book Version;सुख चाहे तो यों पाये;If you want happiness then you can get it like this;http://literature.awgp.org/book/Sukh_Chahe_To_Yon_Panye/v1.1;sukh chaahe to yon paaye;http://literature.awgp.org/book/Sukh_Chahe_To_Yon_Panye/v1;http://literature.awgp.org/var/node/1841/Sukh_Chahen_To_Yon_Payen.pdf;http://literature.awgp.org/book/Sukh_Chahe_To_Yon_Panye/v1.40
BOOK_SERIALNUM_1408;Text Book Version;सुख व शान्ति दायिनी गायत्री;Happiness and peace Dayini Gayatri;http://literature.awgp.org/book/sukh_v_shanti_dayani_gayatri/v1.1;sukh v shaanati daayini gayatri;http://literature.awgp.org/book/sukh_v_shanti_dayani_gayatri/v1;;http://literature.awgp.org/book/sukh_v_shanti_dayani_gayatri/v1.2
BOOK_SERIALNUM_1409;Text Book Version;सुख-शांति की साधना;cultivation of peace;http://literature.awgp.org/book/sukh_shanti_ki_sadhana/v1.1;sukh - shaanti ki saadhna;http://literature.awgp.org/book/sukh_shanti_ki_sadhana/v1;;http://literature.awgp.org/book/sukh_shanti_ki_sadhana/v1.31
BOOK_SERIALNUM_1410;Text Book Version;सुनसान के सहचर;companions of the deserted;http://literature.awgp.org/book/Companion_in_Solitude/v3.1;sunasaan ke sahachar;http://literature.awgp.org/book/Companion_in_Solitude/v3;;http://literature.awgp.org/book/Companion_in_Solitude/v3.10
BOOK_SERIALNUM_1411;Text Book Version;सुनसान के सहचर;companions of the deserted;http://literature.awgp.org/book/Companion_in_Solitude/v4.1;sunasaan ke sahachar;http://literature.awgp.org/book/Companion_in_Solitude/v4;;http://literature.awgp.org/book/Companion_in_Solitude/v4.9
BOOK_SERIALNUM_1412;Scan Book Version;सुनसान के सहचर;companions of the deserted;http://literature.awgp.org/book/Companion_in_Solitude/v2.1;sunasaan ke sahachar;http://literature.awgp.org/book/Companion_in_Solitude/v2;http://literature.awgp.org/var/node/1676/Sunsan_Ke_Sahachar.pdf;http://literature.awgp.org/book/Companion_in_Solitude/v2.119
BOOK_SERIALNUM_1413;Scan Book Version;सुपरचेतन और जीवनमुक्ति;Superconscious and Jivanmukti;http://literature.awgp.org/book/chetan_Achetan_Super_Chetan/v2.1;suparachetana aur jivanamukati;http://literature.awgp.org/book/chetan_Achetan_Super_Chetan/v2;;http://literature.awgp.org/book/chetan_Achetan_Super_Chetan/v2.232
BOOK_SERIALNUM_1414;Scan Book Version;सुप्रजनन भावी पीढ़ी का नवसृजन;reproduction of the next generation;http://literature.awgp.org/book/suprajanan_dvara_bhavi_pidhi_ka_navsrujan/v1.1;suparajanan bhaavi pidhai ka navasarijan;http://literature.awgp.org/book/suprajanan_dvara_bhavi_pidhi_ka_navsrujan/v1;http://literature.awgp.org/var/node/72813/Suprajanan_Dvara_Bhavi_Pidhi_Ka_Navsrujan.pdf;http://literature.awgp.org/book/suprajanan_dvara_bhavi_pidhi_ka_navsrujan/v1.104
BOOK_SERIALNUM_1415;Text Book Version;सुभाषचंद्र बोस;Subhash Chandra Bose;http://literature.awgp.org/book/subhas_chandra_bose/v3.1;subhaashhachandar bos;http://literature.awgp.org/book/subhas_chandra_bose/v3;;
BOOK_SERIALNUM_1416;Scan Book Version;सुभास चंद्र बोस;Subhash Chandra Bose;http://literature.awgp.org/book/subhas_chandra_bose/v1.1;subhaas chandar bos;http://literature.awgp.org/book/subhas_chandra_bose/v1;http://literature.awgp.org/var/node/72404/Subhaschandra_Bose.pdf;http://literature.awgp.org/book/subhas_chandra_bose/v1.32
BOOK_SERIALNUM_1417;Scan Book Version;सुसंतति-निर्माण का शुभारम्भ कहां से और कैसे हो ?;From where and how should the creation of good progeny begin?;http://literature.awgp.org/book/santan_nirman_ka_subharmbh/v1.1;susantati - nirmaan ka shubhaaramabh kahaan se aur kaise ho ?;http://literature.awgp.org/book/santan_nirman_ka_subharmbh/v1;;http://literature.awgp.org/book/santan_nirman_ka_subharmbh/v1.148
BOOK_SERIALNUM_1418;Scan Book Version;सुसंस्कृत परिवार की पृष्ठभूमि;cultured family background;http://literature.awgp.org/book/susanskrit_parivar_kee_prishthabhoomi/v1.1;susansakarit parivaar ki parishhathabhoomi;http://literature.awgp.org/book/susanskrit_parivar_kee_prishthabhoomi/v1;;http://literature.awgp.org/book/susanskrit_parivar_kee_prishthabhoomi/v1.208
BOOK_SERIALNUM_1419;Text Book Version;सूर्य चिकित्सा विज्ञान;sun therapy;http://literature.awgp.org/book/Surya_Chikitsa_Vigyan/v2.1;sooray chikitasa vigyaan;http://literature.awgp.org/book/Surya_Chikitsa_Vigyan/v2;;http://literature.awgp.org/book/Surya_Chikitsa_Vigyan/v2.14
BOOK_SERIALNUM_1420;Scan Book Version;सूर्य चिकित्सा विज्ञान;sun therapy;http://literature.awgp.org/book/Surya_Chikitsa_Vigyan/v1.1;sooray chikitasa vigyaan;http://literature.awgp.org/book/Surya_Chikitsa_Vigyan/v1;http://literature.awgp.org/var/node/1810/Surya_Chikitsa_Vigyan.pdf;http://literature.awgp.org/book/Surya_Chikitsa_Vigyan/v1.40
BOOK_SERIALNUM_1421;Scan Book Version;सूर्योपासना का ज्ञान-विज्ञान;science of sun worship;http://literature.awgp.org/book/suryopasna_ka_gyan_vigyan/v1.1;soorayopaasana ka gyaan - vigyaan;http://literature.awgp.org/book/suryopasna_ka_gyan_vigyan/v1;;http://literature.awgp.org/book/suryopasna_ka_gyan_vigyan/v1.131
BOOK_SERIALNUM_1422;Scan Book Version;सृजन शिल्पी की आचार संहिता;Srijan Shilpi Code of Conduct;http://literature.awgp.org/book/srjan_shilpi_ki_aachar_shita/v1.1;sarijan shilapi ki aachaar sanhita;http://literature.awgp.org/book/srjan_shilpi_ki_aachar_shita/v1;;http://literature.awgp.org/book/srjan_shilpi_ki_aachar_shita/v1.16
BOOK_SERIALNUM_1423;Text Book Version;सृजन शिल्पी की आचार संहिता;Srijan Shilpi Code of Conduct;http://literature.awgp.org/book/srjan_shilpi_ki_aachar_shita/v2.1;sarijan shilapi ki aachaar sanhita;http://literature.awgp.org/book/srjan_shilpi_ki_aachar_shita/v2;;http://literature.awgp.org/book/srjan_shilpi_ki_aachar_shita/v2.7
BOOK_SERIALNUM_1424;Scan Book Version;सृष्टा का परम प्रसाद प्रखर प्रज्ञा;Supreme Prasad Prakhar Prajna of the Creator;http://literature.awgp.org/book/Srashta_Ka_Param_Prasad_Prakhar_Pragya/v1.1;sarishhata ka param parasaad parakhar pragya;http://literature.awgp.org/book/Srashta_Ka_Param_Prasad_Prakhar_Pragya/v1;http://literature.awgp.org/var/node/1499/Srasta_Ka_Param_Prasad_Prakhar_Pragya.pdf;http://literature.awgp.org/book/Srashta_Ka_Param_Prasad_Prakhar_Pragya/v1.48
BOOK_SERIALNUM_1425;Scan Book Version;सेठ जमनालाल बजाज;Seth Jamnalal Bajaj;http://literature.awgp.org/book/seth_jamnalal_bajaj/v1.1;seth jamanaalaal bajaaj;http://literature.awgp.org/book/seth_jamnalal_bajaj/v1;http://literature.awgp.org/var/node/72458/Jamanalal_Bajaj.pdf;http://literature.awgp.org/book/seth_jamnalal_bajaj/v1.32
BOOK_SERIALNUM_1426;Scan Book Version;सेवा धर्म और उसका स्वरूप;service religion and its nature;http://literature.awgp.org/book/Seva_Dharam_Aur_Uska_Swaroop/v1.1;seva dharma aur usaka savaroop;http://literature.awgp.org/book/Seva_Dharam_Aur_Uska_Swaroop/v1;http://literature.awgp.org/var/node/1709/Sevadharma_Aur_Usaka_Svarup.pdf;http://literature.awgp.org/book/Seva_Dharam_Aur_Uska_Swaroop/v1.63
BOOK_SERIALNUM_1427;Scan Book Version;सेवा धर्म की सिद्ध साधिकाएँ;Siddha Sadhikas of service religion;http://literature.awgp.org/book/seva_dharm_ki_siddh_sadhikaen/v1.1;seva dharm ki sidadh saadhikaen;http://literature.awgp.org/book/seva_dharm_ki_siddh_sadhikaen/v1;http://literature.awgp.org/var/node/72570/Seva_Dharm_Ki_Siddh_Sadhikaen.pdf;http://literature.awgp.org/book/seva_dharm_ki_siddh_sadhikaen/v1.64
BOOK_SERIALNUM_1428;Text Book Version;सेवा साधना;practice of service;http://literature.awgp.org/book/seva_sadhana/v1.1;seva saadhna;http://literature.awgp.org/book/seva_sadhana/v1;http://literature.awgp.org/var/node/65591/H-JS_19_Seva_Sadhana.pdf;http://literature.awgp.org/book/seva_sadhana/v1.8
BOOK_SERIALNUM_1429;Scan Book Version;सेवा साधना;practice of service;http://literature.awgp.org/book/seva_sadhana/v2.1;seva saadhna;http://literature.awgp.org/book/seva_sadhana/v2;;http://literature.awgp.org/book/seva_sadhana/v2.32
BOOK_SERIALNUM_1430;Scan Book Version;सेवा साधना और उसके सिद्धांत;Seva Sadhana and its principles;http://literature.awgp.org/book/Seva_Sadhna_Aur_Uske_Siddhant/v1.1;seva saadhnaa aur usake sidadhant;http://literature.awgp.org/book/Seva_Sadhna_Aur_Uske_Siddhant/v1;http://literature.awgp.org/var/node/1710/Seva,_Sadhana_Aur_Usake_Siddhant.pdf;http://literature.awgp.org/book/Seva_Sadhna_Aur_Uske_Siddhant/v1.69
BOOK_SERIALNUM_1431;Text Book Version;स्काउट गाइड;scout guide;http://literature.awgp.org/book/skaut_gaid/v1.1;scout guide;http://literature.awgp.org/book/skaut_gaid/v1;;http://literature.awgp.org/book/skaut_gaid/v1.8
BOOK_SERIALNUM_1432;Scan Book Version;स्त्रियों का गायत्री अधिकार;gayatri rights of women;http://literature.awgp.org/book/StriyonKaGayatriadhikar/v1.1;striyon ka gayatri adhikaar;http://literature.awgp.org/book/StriyonKaGayatriadhikar/v1;http://literature.awgp.org/var/node/1559/STRION_KA_GAYATRI_ADHIKAR.pdf;http://literature.awgp.org/book/StriyonKaGayatriadhikar/v1.41
